MONTH,YEAR,Predicted_Cases,BARANGAY_ID
11,2011,0.0,63
12,2011,0.0,63
1,2012,0.0,63
2,2012,0.0,63
3,2012,1.0,63
4,2012,0.0,63
5,2012,0.0,63
6,2012,0.0,63
7,2012,4.0,63
8,2012,3.0,63
9,2012,1.0,63
10,2012,1.0,63
11,2012,0.0,63
12,2012,0.0,63
1,2013,0.0,63
2,2013,0.0,63
3,2013,0.0,63
4,2013,0.0,63
5,2013,0.0,63
6,2013,0.0,63
7,2013,0.0,63
8,2013,1.0,63
9,2013,1.0,63
10,2013,0.0,63
11,2013,0.0,63
12,2013,0.0,63
1,2014,0.0,63
2,2014,0.0,63
3,2014,1.0,63
4,2014,0.0,63
5,2014,0.0,63
6,2014,0.0,63
7,2014,4.0,63
8,2014,3.0,63
9,2014,1.0,63
10,2014,1.0,63
11,2014,0.0,63
12,2014,0.0,63
1,2015,0.0,63
2,2015,0.0,63
3,2015,0.0,63
4,2015,0.0,63
5,2015,0.0,63
6,2015,0.0,63
7,2015,0.0,63
8,2015,0.0,63
9,2015,3.0,63
10,2015,4.0,63
11,2015,1.0,63
12,2015,0.0,63
1,2016,1.0,63
2,2016,0.0,63
3,2016,0.0,63
4,2016,0.0,63
5,2016,0.0,63
6,2016,0.0,63
7,2016,0.0,63
8,2016,0.0,63
9,2016,0.0,63
10,2016,0.0,63
11,2016,0.0,63
12,2016,0.0,63
1,2017,1.0,63
2,2017,0.0,63
3,2017,0.0,63
4,2017,0.0,63
5,2017,0.0,63
6,2017,0.0,63
7,2017,0.0,63
8,2017,0.0,63
9,2017,0.0,63
10,2017,1.0,63
11,2017,0.0,63
12,2017,1.0,63
1,2018,0.0,63
2,2018,0.0,63
3,2018,0.0,63
4,2018,0.0,63
5,2018,1.0,63
6,2018,0.0,63
7,2018,0.0,63
8,2018,0.0,63
9,2018,3.0,63
10,2018,0.0,63
11,2018,0.0,63
12,2018,5.0,63
1,2019,2.0,63
2,2019,2.0,63
3,2019,1.0,63
4,2019,0.0,63
5,2019,1.0,63
6,2019,0.0,63
7,2019,3.0,63
8,2019,12.0,63
9,2019,27.0,63
10,2019,10.0,63
11,2019,11.0,63
12,2019,0.0,63
1,2020,1.0,63
2,2020,1.0,63
3,2020,0.0,63
4,2020,0.0,63
5,2020,0.0,63
6,2020,0.0,63
7,2020,0.0,63
8,2020,0.0,63
9,2020,0.0,63
10,2020,0.0,63
11,2020,0.0,63
12,2020,0.0,63
1,2021,1.0,63
2,2021,0.0,63
3,2021,1.0,63
4,2021,0.0,63
5,2021,0.0,63
6,2021,0.0,63
7,2021,0.0,63
8,2021,0.0,63
9,2021,0.0,63
10,2021,0.0,63
11,2021,0.0,63
12,2021,0.0,63
1,2022,0.0,63
2,2022,0.0,63
3,2022,0.0,63
4,2022,0.0,63
5,2022,0.0,63
6,2022,0.0,63
7,2022,0.0,63
8,2022,0.0,63
9,2022,0.0,63
10,2022,0.0,63
11,2022,0.0,63
12,2022,0.0,63
1,2023,1.0,63
2,2023,0.0,63
3,2023,0.0,63
4,2023,0.0,63
5,2023,0.0,63
6,2023,0.0,63
7,2023,0.0,63
8,2023,1.0,63
9,2023,2.0,63
10,2023,2.0,63
11,2023,3.0,63
12,2023,1.0,63
1,2024,1.0,63
2,2024,0.0,63
3,2024,0.0,63
4,2024,0.0,63
5,2024,0.0,63
6,2024,0.0,63
7,2024,0.0,63
8,2024,2.0,63
9,2024,0.0,63
10,2024,1.0,63
11,2024,1.0,63
12,2024,1.0,63
1,2010,0.0,64
2,2010,0.0,64
3,2010,0.0,64
4,2010,0.0,64
5,2010,0.0,64
6,2010,0.0,64
7,2010,0.0,64
8,2010,0.0,64
9,2010,0.0,64
10,2010,2.0,64
11,2010,1.0,64
12,2010,0.0,64
1,2011,0.0,64
2,2011,0.0,64
3,2011,0.0,64
4,2011,0.0,64
5,2011,0.0,64
6,2011,0.0,64
7,2011,0.0,64
8,2011,3.0,64
9,2011,0.0,64
10,2011,0.0,64
11,2011,0.0,64
12,2011,0.0,64
1,2012,0.0,64
2,2012,0.0,64
3,2012,0.0,64
4,2012,0.0,64
5,2012,0.0,64
6,2012,0.0,64
7,2012,0.0,64
8,2012,0.0,64
9,2012,1.0,64
10,2012,1.0,64
11,2012,1.0,64
12,2012,1.0,64
1,2013,0.0,64
2,2013,1.0,64
3,2013,0.0,64
4,2013,0.0,64
5,2013,0.0,64
6,2013,0.0,64
7,2013,0.0,64
8,2013,1.0,64
9,2013,1.0,64
10,2013,0.0,64
11,2013,0.0,64
12,2013,0.0,64
1,2014,0.0,64
2,2014,0.0,64
3,2014,0.0,64
4,2014,0.0,64
5,2014,0.0,64
6,2014,0.0,64
7,2014,0.0,64
8,2014,0.0,64
9,2014,1.0,64
10,2014,1.0,64
11,2014,1.0,64
12,2014,1.0,64
1,2015,0.0,64
2,2015,1.0,64
3,2015,1.0,64
4,2015,0.0,64
5,2015,0.0,64
6,2015,0.0,64
7,2015,2.0,64
8,2015,4.0,64
9,2015,7.0,64
10,2015,14.0,64
11,2015,4.0,64
12,2015,1.0,64
1,2016,2.0,64
2,2016,0.0,64
3,2016,1.0,64
4,2016,0.0,64
5,2016,0.0,64
6,2016,0.0,64
7,2016,0.0,64
8,2016,1.0,64
9,2016,0.0,64
10,2016,1.0,64
11,2016,0.0,64
12,2016,0.0,64
1,2017,0.0,64
2,2017,1.0,64
3,2017,0.0,64
4,2017,0.0,64
5,2017,0.0,64
6,2017,1.0,64
7,2017,1.0,64
8,2017,3.0,64
9,2017,1.0,64
10,2017,1.0,64
11,2017,2.0,64
12,2017,0.0,64
1,2018,0.0,64
2,2018,0.0,64
3,2018,0.0,64
4,2018,0.0,64
5,2018,0.0,64
6,2018,0.0,64
7,2018,0.0,64
8,2018,0.0,64
9,2018,1.0,64
10,2018,4.0,64
11,2018,3.0,64
12,2018,1.0,64
1,2019,2.0,64
2,2019,0.0,64
3,2019,0.0,64
4,2019,1.0,64
5,2019,0.0,64
6,2019,0.0,64
7,2019,1.0,64
8,2019,4.0,64
9,2019,20.0,64
10,2019,7.0,64
11,2019,3.0,64
12,2019,3.0,64
1,2020,1.0,64
2,2020,1.0,64
3,2020,1.0,64
4,2020,0.0,64
5,2020,0.0,64
6,2020,0.0,64
7,2020,0.0,64
8,2020,1.0,64
9,2020,0.0,64
10,2020,0.0,64
11,2020,0.0,64
12,2020,0.0,64
1,2021,0.0,64
2,2021,2.0,64
3,2021,0.0,64
4,2021,0.0,64
5,2021,0.0,64
6,2021,0.0,64
7,2021,1.0,64
8,2021,0.0,64
9,2021,0.0,64
10,2021,0.0,64
11,2021,0.0,64
12,2021,1.0,64
1,2022,0.0,64
2,2022,0.0,64
3,2022,0.0,64
4,2022,0.0,64
5,2022,0.0,64
6,2022,0.0,64
7,2022,0.0,64
8,2022,0.0,64
9,2022,2.0,64
10,2022,0.0,64
11,2022,1.0,64
12,2022,0.0,64
1,2023,0.0,64
2,2023,0.0,64
3,2023,0.0,64
4,2023,0.0,64
5,2023,0.0,64
6,2023,0.0,64
7,2023,0.0,64
8,2023,0.0,64
9,2023,0.0,64
10,2023,0.0,64
11,2023,0.0,64
12,2023,1.0,64
1,2024,0.0,64
2,2024,0.0,64
3,2024,0.0,64
4,2024,1.0,64
5,2024,0.0,64
6,2024,1.0,64
7,2024,0.0,64
8,2024,2.0,64
9,2024,6.0,64
10,2024,4.0,64
11,2024,5.0,64
12,2024,7.0,64
1,2010,0.0,65
2,2010,0.0,65
3,2010,0.0,65
4,2010,0.0,65
5,2010,0.0,65
6,2010,0.0,65
7,2010,0.0,65
8,2010,0.0,65
9,2010,2.0,65
10,2010,0.0,65
11,2010,1.0,65
12,2010,2.0,65
1,2011,0.0,65
2,2011,0.0,65
3,2011,0.0,65
4,2011,0.0,65
5,2011,0.0,65
6,2011,0.0,65
7,2011,0.0,65
8,2011,0.0,65
9,2011,0.0,65
10,2011,0.0,65
11,2011,0.0,65
12,2011,1.0,65
1,2012,0.0,65
2,2012,0.0,65
3,2012,0.0,65
4,2012,0.0,65
5,2012,0.0,65
6,2012,0.0,65
7,2012,0.0,65
8,2012,0.0,65
9,2012,1.0,65
10,2012,2.0,65
11,2012,1.0,65
12,2012,1.0,65
1,2013,1.0,65
2,2013,1.0,65
3,2013,0.0,65
4,2013,0.0,65
5,2013,0.0,65
6,2013,0.0,65
7,2013,0.0,65
8,2013,0.0,65
9,2013,1.0,65
10,2013,0.0,65
11,2013,0.0,65
12,2013,1.0,65
1,2014,0.0,65
2,2014,0.0,65
3,2014,0.0,65
4,2014,0.0,65
5,2014,0.0,65
6,2014,0.0,65
7,2014,0.0,65
8,2014,0.0,65
9,2014,1.0,65
10,2014,2.0,65
11,2014,1.0,65
12,2014,1.0,65
1,2015,1.0,65
2,2015,0.0,65
3,2015,0.0,65
4,2015,0.0,65
5,2015,0.0,65
6,2015,0.0,65
7,2015,2.0,65
8,2015,7.0,65
9,2015,7.0,65
10,2015,8.0,65
11,2015,2.0,65
12,2015,0.0,65
1,2016,1.0,65
2,2016,1.0,65
3,2016,0.0,65
4,2016,0.0,65
5,2016,0.0,65
6,2016,0.0,65
7,2016,0.0,65
8,2016,0.0,65
9,2016,1.0,65
10,2016,3.0,65
11,2016,6.0,65
12,2016,3.0,65
1,2017,0.0,65
2,2017,0.0,65
3,2017,0.0,65
4,2017,0.0,65
5,2017,0.0,65
6,2017,1.0,65
7,2017,1.0,65
8,2017,0.0,65
9,2017,2.0,65
10,2017,2.0,65
11,2017,1.0,65
12,2017,4.0,65
1,2018,0.0,65
2,2018,0.0,65
3,2018,0.0,65
4,2018,0.0,65
5,2018,0.0,65
6,2018,0.0,65
7,2018,0.0,65
8,2018,0.0,65
9,2018,0.0,65
10,2018,2.0,65
11,2018,8.0,65
12,2018,9.0,65
1,2019,0.0,65
2,2019,0.0,65
3,2019,1.0,65
4,2019,1.0,65
5,2019,0.0,65
6,2019,0.0,65
7,2019,2.0,65
8,2019,11.0,65
9,2019,12.0,65
10,2019,10.0,65
11,2019,3.0,65
12,2019,3.0,65
1,2020,0.0,65
2,2020,1.0,65
3,2020,0.0,65
4,2020,0.0,65
5,2020,0.0,65
6,2020,0.0,65
7,2020,0.0,65
8,2020,0.0,65
9,2020,0.0,65
10,2020,0.0,65
11,2020,0.0,65
12,2020,0.0,65
1,2021,0.0,65
2,2021,0.0,65
3,2021,2.0,65
4,2021,0.0,65
5,2021,1.0,65
6,2021,0.0,65
7,2021,0.0,65
8,2021,1.0,65
9,2021,0.0,65
10,2021,1.0,65
11,2021,11.0,65
12,2021,1.0,65
1,2022,0.0,65
2,2022,0.0,65
3,2022,0.0,65
4,2022,0.0,65
5,2022,0.0,65
6,2022,0.0,65
7,2022,0.0,65
8,2022,1.0,65
9,2022,0.0,65
10,2022,0.0,65
11,2022,0.0,65
12,2022,0.0,65
1,2023,0.0,65
2,2023,0.0,65
3,2023,0.0,65
4,2023,0.0,65
5,2023,0.0,65
6,2023,0.0,65
7,2023,0.0,65
8,2023,0.0,65
9,2023,0.0,65
10,2023,0.0,65
11,2023,1.0,65
12,2023,0.0,65
1,2024,0.0,65
2,2024,0.0,65
3,2024,1.0,65
4,2024,0.0,65
5,2024,0.0,65
6,2024,0.0,65
7,2024,0.0,65
8,2024,2.0,65
9,2024,1.0,65
10,2024,3.0,65
11,2024,4.0,65
12,2024,7.0,65
1,2010,0.0,66
2,2010,0.0,66
3,2010,0.0,66
4,2010,0.0,66
5,2010,0.0,66
6,2010,0.0,66
7,2010,0.0,66
8,2010,0.0,66
9,2010,0.0,66
10,2010,3.0,66
11,2010,0.0,66
12,2010,0.0,66
1,2011,0.0,66
2,2011,0.0,66
3,2011,0.0,66
4,2011,0.0,66
5,2011,0.0,66
6,2011,0.0,66
7,2011,0.0,66
8,2011,0.0,66
9,2011,1.0,66
10,2011,0.0,66
11,2011,0.0,66
12,2011,0.0,66
1,2012,0.0,66
2,2012,0.0,66
3,2012,0.0,66
4,2012,0.0,66
5,2012,0.0,66
6,2012,0.0,66
7,2012,0.0,66
8,2012,0.0,66
9,2012,0.0,66
10,2012,1.0,66
11,2012,0.0,66
12,2012,0.0,66
1,2013,0.0,66
2,2013,0.0,66
3,2013,0.0,66
4,2013,0.0,66
5,2013,0.0,66
6,2013,1.0,66
7,2013,1.0,66
8,2013,1.0,66
9,2013,1.0,66
10,2013,0.0,66
11,2013,0.0,66
12,2013,0.0,66
1,2014,0.0,66
2,2014,0.0,66
3,2014,0.0,66
4,2014,0.0,66
5,2014,0.0,66
6,2014,0.0,66
7,2014,0.0,66
8,2014,0.0,66
9,2014,0.0,66
10,2014,1.0,66
11,2014,0.0,66
12,2014,0.0,66
1,2015,0.0,66
2,2015,0.0,66
3,2015,0.0,66
4,2015,0.0,66
5,2015,1.0,66
6,2015,0.0,66
7,2015,0.0,66
8,2015,0.0,66
9,2015,4.0,66
10,2015,4.0,66
11,2015,2.0,66
12,2015,2.0,66
1,2016,0.0,66
2,2016,1.0,66
3,2016,0.0,66
4,2016,0.0,66
5,2016,0.0,66
6,2016,0.0,66
7,2016,1.0,66
8,2016,1.0,66
9,2016,0.0,66
10,2016,1.0,66
11,2016,0.0,66
12,2016,1.0,66
1,2017,0.0,66
2,2017,0.0,66
3,2017,2.0,66
4,2017,0.0,66
5,2017,0.0,66
6,2017,0.0,66
7,2017,0.0,66
8,2017,0.0,66
9,2017,0.0,66
10,2017,0.0,66
11,2017,0.0,66
12,2017,0.0,66
1,2018,0.0,66
2,2018,0.0,66
3,2018,0.0,66
4,2018,0.0,66
5,2018,0.0,66
6,2018,0.0,66
7,2018,0.0,66
8,2018,0.0,66
9,2018,2.0,66
10,2018,4.0,66
11,2018,4.0,66
12,2018,0.0,66
1,2019,0.0,66
2,2019,1.0,66
3,2019,0.0,66
4,2019,0.0,66
5,2019,0.0,66
6,2019,0.0,66
7,2019,1.0,66
8,2019,3.0,66
9,2019,4.0,66
10,2019,2.0,66
11,2019,3.0,66
12,2019,3.0,66
1,2020,1.0,66
2,2020,0.0,66
3,2020,1.0,66
4,2020,0.0,66
5,2020,0.0,66
6,2020,0.0,66
7,2020,0.0,66
8,2020,0.0,66
9,2020,0.0,66
10,2020,0.0,66
11,2020,0.0,66
12,2020,0.0,66
1,2021,2.0,66
2,2021,4.0,66
3,2021,2.0,66
4,2021,0.0,66
5,2021,1.0,66
6,2021,1.0,66
7,2021,0.0,66
8,2021,0.0,66
9,2021,0.0,66
10,2021,0.0,66
11,2021,0.0,66
12,2021,0.0,66
1,2022,0.0,66
2,2022,1.0,66
3,2022,0.0,66
4,2022,0.0,66
5,2022,0.0,66
6,2022,0.0,66
7,2022,0.0,66
8,2022,0.0,66
9,2022,1.0,66
10,2022,0.0,66
11,2022,0.0,66
12,2022,0.0,66
1,2023,0.0,66
2,2023,0.0,66
3,2023,0.0,66
4,2023,0.0,66
5,2023,0.0,66
6,2023,0.0,66
7,2023,0.0,66
8,2023,0.0,66
9,2023,0.0,66
10,2023,0.0,66
11,2023,1.0,66
12,2023,0.0,66
1,2024,2.0,66
2,2024,0.0,66
3,2024,0.0,66
4,2024,1.0,66
5,2024,0.0,66
6,2024,0.0,66
7,2024,0.0,66
8,2024,0.0,66
9,2024,3.0,66
10,2024,7.0,66
11,2024,7.0,66
12,2024,9.0,66
1,2010,0.0,67
2,2010,0.0,67
3,2010,0.0,67
4,2010,0.0,67
5,2010,0.0,67
6,2010,0.0,67
7,2010,0.0,67
8,2010,4.0,67
9,2010,2.0,67
10,2010,0.0,67
11,2010,0.0,67
12,2010,0.0,67
1,2011,0.0,67
2,2011,0.0,67
3,2011,0.0,67
4,2011,0.0,67
5,2011,0.0,67
6,2011,0.0,67
7,2011,0.0,67
8,2011,1.0,67
9,2011,0.0,67
10,2011,0.0,67
11,2011,0.0,67
12,2011,0.0,67
1,2012,1.0,67
2,2012,0.0,67
3,2012,0.0,67
4,2012,0.0,67
5,2012,0.0,67
6,2012,0.0,67
7,2012,0.0,67
8,2012,0.0,67
9,2012,0.0,67
10,2012,0.0,67
11,2012,0.0,67
12,2012,0.0,67
1,2013,0.0,67
2,2013,0.0,67
3,2013,0.0,67
4,2013,0.0,67
5,2013,0.0,67
6,2013,0.0,67
7,2013,2.0,67
8,2013,0.0,67
9,2013,0.0,67
10,2013,0.0,67
11,2013,1.0,67
12,2013,0.0,67
1,2014,1.0,67
2,2014,0.0,67
3,2014,0.0,67
4,2014,0.0,67
5,2014,0.0,67
6,2014,0.0,67
7,2014,0.0,67
8,2014,0.0,67
9,2014,0.0,67
10,2014,0.0,67
11,2014,0.0,67
12,2014,0.0,67
1,2015,0.0,67
2,2015,0.0,67
3,2015,0.0,67
4,2015,0.0,67
5,2015,0.0,67
6,2015,0.0,67
7,2015,2.0,67
8,2015,2.0,67
9,2015,1.0,67
10,2015,4.0,67
11,2015,2.0,67
12,2015,0.0,67
1,2016,0.0,67
2,2016,1.0,67
3,2016,0.0,67
4,2016,0.0,67
5,2016,0.0,67
6,2016,0.0,67
7,2016,0.0,67
8,2016,0.0,67
9,2016,0.0,67
10,2016,0.0,67
11,2016,0.0,67
12,2016,0.0,67
1,2017,0.0,67
2,2017,0.0,67
3,2017,0.0,67
4,2017,0.0,67
5,2017,0.0,67
6,2017,0.0,67
7,2017,0.0,67
8,2017,1.0,67
9,2017,0.0,67
10,2017,0.0,67
11,2017,1.0,67
12,2017,0.0,67
1,2018,2.0,67
2,2018,0.0,67
3,2018,0.0,67
4,2018,0.0,67
5,2018,0.0,67
6,2018,0.0,67
7,2018,0.0,67
8,2018,0.0,67
9,2018,0.0,67
10,2018,2.0,67
11,2018,5.0,67
12,2018,3.0,67
1,2019,2.0,67
2,2019,0.0,67
3,2019,1.0,67
4,2019,0.0,67
5,2019,0.0,67
6,2019,0.0,67
7,2019,2.0,67
8,2019,2.0,67
9,2019,3.0,67
10,2019,1.0,67
11,2019,4.0,67
12,2019,0.0,67
1,2020,0.0,67
2,2020,0.0,67
3,2020,0.0,67
4,2020,0.0,67
5,2020,0.0,67
6,2020,0.0,67
7,2020,0.0,67
8,2020,0.0,67
9,2020,0.0,67
10,2020,0.0,67
11,2020,0.0,67
12,2020,1.0,67
1,2021,1.0,67
2,2021,1.0,67
3,2021,0.0,67
4,2021,0.0,67
5,2021,0.0,67
6,2021,0.0,67
7,2021,0.0,67
8,2021,0.0,67
9,2021,0.0,67
10,2021,0.0,67
11,2021,0.0,67
12,2021,1.0,67
1,2022,0.0,67
2,2022,0.0,67
3,2022,0.0,67
4,2022,0.0,67
5,2022,0.0,67
6,2022,0.0,67
7,2022,0.0,67
8,2022,1.0,67
9,2022,0.0,67
10,2022,1.0,67
11,2022,0.0,67
12,2022,0.0,67
1,2023,0.0,67
2,2023,0.0,67
3,2023,0.0,67
4,2023,0.0,67
5,2023,1.0,67
6,2023,0.0,67
7,2023,0.0,67
8,2023,0.0,67
9,2023,0.0,67
10,2023,0.0,67
11,2023,0.0,67
12,2023,0.0,67
1,2024,2.0,67
2,2024,0.0,67
3,2024,0.0,67
4,2024,1.0,67
5,2024,0.0,67
6,2024,0.0,67
7,2024,0.0,67
8,2024,0.0,67
9,2024,1.0,67
10,2024,1.0,67
11,2024,3.0,67
12,2024,2.0,67
1,2010,0.0,68
2,2010,0.0,68
3,2010,0.0,68
4,2010,0.0,68
5,2010,0.0,68
6,2010,0.0,68
7,2010,0.0,68
8,2010,1.0,68
9,2010,3.0,68
10,2010,0.0,68
11,2010,0.0,68
12,2010,0.0,68
1,2011,0.0,68
2,2011,0.0,68
3,2011,0.0,68
4,2011,0.0,68
5,2011,0.0,68
6,2011,0.0,68
7,2011,0.0,68
8,2011,1.0,68
9,2011,0.0,68
10,2011,0.0,68
11,2011,1.0,68
12,2011,0.0,68
1,2012,0.0,68
2,2012,0.0,68
3,2012,0.0,68
4,2012,0.0,68
5,2012,1.0,68
6,2012,0.0,68
7,2012,1.0,68
8,2012,0.0,68
9,2012,0.0,68
10,2012,0.0,68
11,2012,0.0,68
12,2012,0.0,68
1,2013,0.0,68
2,2013,0.0,68
3,2013,0.0,68
4,2013,0.0,68
5,2013,0.0,68
6,2013,0.0,68
7,2013,0.0,68
8,2013,0.0,68
9,2013,0.0,68
10,2013,0.0,68
11,2013,0.0,68
12,2013,0.0,68
1,2014,0.0,68
2,2014,0.0,68
3,2014,0.0,68
4,2014,0.0,68
5,2014,1.0,68
6,2014,0.0,68
7,2014,1.0,68
8,2014,0.0,68
9,2014,0.0,68
10,2014,0.0,68
11,2014,0.0,68
12,2014,0.0,68
1,2015,0.0,68
2,2015,0.0,68
3,2015,0.0,68
4,2015,0.0,68
5,2015,0.0,68
6,2015,0.0,68
7,2015,1.0,68
8,2015,0.0,68
9,2015,3.0,68
10,2015,1.0,68
11,2015,1.0,68
12,2015,1.0,68
1,2016,1.0,68
2,2016,1.0,68
3,2016,0.0,68
4,2016,0.0,68
5,2016,0.0,68
6,2016,0.0,68
7,2016,1.0,68
8,2016,0.0,68
9,2016,0.0,68
10,2016,0.0,68
11,2016,0.0,68
12,2016,0.0,68
1,2017,1.0,68
2,2017,0.0,68
3,2017,0.0,68
4,2017,0.0,68
5,2017,0.0,68
6,2017,0.0,68
7,2017,0.0,68
8,2017,0.0,68
9,2017,0.0,68
10,2017,0.0,68
11,2017,2.0,68
12,2017,1.0,68
1,2018,1.0,68
2,2018,1.0,68
3,2018,0.0,68
4,2018,0.0,68
5,2018,0.0,68
6,2018,0.0,68
7,2018,0.0,68
8,2018,0.0,68
9,2018,0.0,68
10,2018,0.0,68
11,2018,2.0,68
12,2018,0.0,68
1,2019,1.0,68
2,2019,0.0,68
3,2019,0.0,68
4,2019,0.0,68
5,2019,0.0,68
6,2019,0.0,68
7,2019,1.0,68
8,2019,1.0,68
9,2019,4.0,68
10,2019,2.0,68
11,2019,0.0,68
12,2019,0.0,68
1,2020,0.0,68
2,2020,0.0,68
3,2020,0.0,68
4,2020,0.0,68
5,2020,0.0,68
6,2020,0.0,68
7,2020,0.0,68
8,2020,0.0,68
9,2020,0.0,68
10,2020,0.0,68
11,2020,2.0,68
12,2020,0.0,68
1,2021,0.0,68
2,2021,0.0,68
3,2021,0.0,68
4,2021,0.0,68
5,2021,0.0,68
6,2021,0.0,68
7,2021,0.0,68
8,2021,0.0,68
9,2021,0.0,68
10,2021,0.0,68
11,2021,0.0,68
12,2021,0.0,68
1,2022,0.0,68
2,2022,0.0,68
3,2022,0.0,68
4,2022,0.0,68
5,2022,0.0,68
6,2022,0.0,68
7,2022,0.0,68
8,2022,0.0,68
9,2022,0.0,68
10,2022,0.0,68
11,2022,0.0,68
12,2022,0.0,68
1,2023,0.0,68
2,2023,0.0,68
3,2023,0.0,68
4,2023,0.0,68
5,2023,0.0,68
6,2023,0.0,68
7,2023,0.0,68
8,2023,0.0,68
9,2023,0.0,68
10,2023,0.0,68
11,2023,1.0,68
12,2023,0.0,68
1,2024,0.0,68
2,2024,1.0,68
3,2024,0.0,68
4,2024,0.0,68
5,2024,0.0,68
6,2024,0.0,68
7,2024,0.0,68
8,2024,0.0,68
9,2024,0.0,68
10,2024,2.0,68
11,2024,1.0,68
12,2024,4.0,68
1,2010,0.0,69
2,2010,0.0,69
3,2010,0.0,69
4,2010,0.0,69
5,2010,0.0,69
6,2010,0.0,69
7,2010,0.0,69
8,2010,2.0,69
9,2010,1.0,69
10,2010,1.0,69
11,2010,4.0,69
12,2010,1.0,69
1,2011,2.0,69
2,2011,2.0,69
3,2011,3.0,69
4,2011,2.0,69
5,2011,0.0,69
6,2011,1.0,69
7,2011,0.0,69
8,2011,0.0,69
9,2011,0.0,69
10,2011,0.0,69
11,2011,0.0,69
12,2011,0.0,69
1,2012,2.0,69
2,2012,0.0,69
3,2012,0.0,69
4,2012,1.0,69
5,2012,0.0,69
6,2012,0.0,69
7,2012,1.0,69
8,2012,0.0,69
9,2012,2.0,69
10,2012,6.0,69
11,2012,1.0,69
12,2012,1.0,69
1,2013,0.0,69
2,2013,0.0,69
3,2013,0.0,69
4,2013,0.0,69
5,2013,0.0,69
6,2013,1.0,69
7,2013,2.0,69
8,2013,2.0,69
9,2013,1.0,69
10,2013,0.0,69
11,2013,0.0,69
12,2013,1.0,69
1,2014,2.0,69
2,2014,0.0,69
3,2014,0.0,69
4,2014,1.0,69
5,2014,0.0,69
6,2014,0.0,69
7,2014,1.0,69
8,2014,0.0,69
9,2014,2.0,69
10,2014,6.0,69
11,2014,1.0,69
12,2014,1.0,69
1,2015,2.0,69
2,2015,3.0,69
3,2015,1.0,69
4,2015,0.0,69
5,2015,0.0,69
6,2015,0.0,69
7,2015,2.0,69
8,2015,8.0,69
9,2015,9.0,69
10,2015,10.0,69
11,2015,8.0,69
12,2015,2.0,69
1,2016,3.0,69
2,2016,1.0,69
3,2016,0.0,69
4,2016,0.0,69
5,2016,1.0,69
6,2016,0.0,69
7,2016,0.0,69
8,2016,1.0,69
9,2016,2.0,69
10,2016,3.0,69
11,2016,2.0,69
12,2016,0.0,69
1,2017,0.0,69
2,2017,1.0,69
3,2017,0.0,69
4,2017,0.0,69
5,2017,0.0,69
6,2017,0.0,69
7,2017,0.0,69
8,2017,0.0,69
9,2017,2.0,69
10,2017,0.0,69
11,2017,0.0,69
12,2017,0.0,69
1,2018,1.0,69
2,2018,0.0,69
3,2018,0.0,69
4,2018,0.0,69
5,2018,0.0,69
6,2018,0.0,69
7,2018,0.0,69
8,2018,0.0,69
9,2018,0.0,69
10,2018,0.0,69
11,2018,2.0,69
12,2018,1.0,69
1,2019,1.0,69
2,2019,2.0,69
3,2019,1.0,69
4,2019,2.0,69
5,2019,1.0,69
6,2019,2.0,69
7,2019,13.0,69
8,2019,39.0,69
9,2019,29.0,69
10,2019,4.0,69
11,2019,7.0,69
12,2019,3.0,69
1,2020,1.0,69
2,2020,0.0,69
3,2020,0.0,69
4,2020,0.0,69
5,2020,0.0,69
6,2020,0.0,69
7,2020,0.0,69
8,2020,0.0,69
9,2020,0.0,69
10,2020,0.0,69
11,2020,0.0,69
12,2020,0.0,69
1,2021,1.0,69
2,2021,1.0,69
3,2021,0.0,69
4,2021,0.0,69
5,2021,0.0,69
6,2021,0.0,69
7,2021,0.0,69
8,2021,0.0,69
9,2021,0.0,69
10,2021,0.0,69
11,2021,0.0,69
12,2021,0.0,69
1,2022,0.0,69
2,2022,0.0,69
3,2022,0.0,69
4,2022,0.0,69
5,2022,1.0,69
6,2022,0.0,69
7,2022,0.0,69
8,2022,0.0,69
9,2022,0.0,69
10,2022,3.0,69
11,2022,0.0,69
12,2022,1.0,69
1,2023,1.0,69
2,2023,0.0,69
3,2023,0.0,69
4,2023,0.0,69
5,2023,0.0,69
6,2023,0.0,69
7,2023,0.0,69
8,2023,0.0,69
9,2023,0.0,69
10,2023,0.0,69
11,2023,0.0,69
12,2023,1.0,69
1,2024,1.0,69
2,2024,0.0,69
3,2024,0.0,69
4,2024,1.0,69
5,2024,0.0,69
6,2024,0.0,69
7,2024,0.0,69
8,2024,0.0,69
9,2024,2.0,69
10,2024,2.0,69
11,2024,6.0,69
12,2024,7.0,69
1,2010,0.0,70
2,2010,0.0,70
3,2010,0.0,70
4,2010,0.0,70
5,2010,0.0,70
6,2010,0.0,70
7,2010,0.0,70
8,2010,1.0,70
9,2010,2.0,70
10,2010,5.0,70
11,2010,1.0,70
12,2010,0.0,70
1,2011,0.0,70
2,2011,0.0,70
3,2011,0.0,70
4,2011,0.0,70
5,2011,1.0,70
6,2011,0.0,70
7,2011,1.0,70
8,2011,1.0,70
9,2011,0.0,70
10,2011,1.0,70
11,2011,0.0,70
12,2011,0.0,70
1,2012,0.0,70
2,2012,0.0,70
3,2012,0.0,70
4,2012,1.0,70
5,2012,0.0,70
6,2012,1.0,70
7,2012,2.0,70
8,2012,5.0,70
